Codigo_DIVIPOLA|Departamento|Sector|Tipo_registro|Año|Estado_dato|Valor_miles_millones_COP|Unidad|Fuente
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2012|Definitivo|26.5783229129014|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2013|Definitivo|31.8014161692907|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2014|Definitivo|29.9728222132203|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2015|Definitivo|33.4736430262151|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2016|Definitivo|47.0702735866406|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2017|Definitivo|43.4819527057354|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2018|Definitivo|42.2875365529994|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2019|Definitivo|42.7446459163654|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2020|Definitivo|31.3087277031962|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2021|Definitivo|34.4991687244944|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2022|Definitivo|37.1756917135749|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2023|Definitivo|45.2729012524442|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2024|Provisional|47.7131515106743|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Construcción|Actividad económica|2025|Preliminar|42.3229439711234|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2005|Definitivo|1136.12389556213|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2006|Definitivo|1346.52919775876|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2007|Definitivo|1709.33791538768|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2008|Definitivo|2149.61434397731|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2009|Definitivo|2558.59652444196|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2010|Definitivo|3023.04539587551|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2011|Definitivo|3629.47878384206|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2012|Definitivo|4404.74644436216|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2013|Definitivo|5167.67960568794|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2014|Definitivo|7219.50493583911|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2015|Definitivo|6246.28772453952|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2016|Definitivo|6283.49902895514|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2017|Definitivo|5967.13728192426|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2018|Definitivo|5230.81589306082|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2019|Definitivo|5571.14932773405|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2020|Definitivo|3638.04949886729|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2021|Definitivo|3314.18385885409|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2022|Definitivo|3979.47697064925|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2023|Definitivo|4539.40264720258|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2024|Provisional|5125.54686926082|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Construcción|Actividad económica|2025|Preliminar|5120.07755809103|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2005|Definitivo|69.2016562892597|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2006|Definitivo|103.056909266104|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2007|Definitivo|143.420244606871|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2008|Definitivo|135.480658669669|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2009|Definitivo|204.081130257782|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2010|Definitivo|253.77576419298|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2011|Definitivo|299.691390149333|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2012|Definitivo|396.474458886001|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2013|Definitivo|555.921930977252|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2014|Definitivo|713.073409213351|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2015|Definitivo|677.415467585398|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2016|Definitivo|740.082419946148|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2017|Definitivo|831.495575940341|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2018|Definitivo|843.383923608352|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2019|Definitivo|926.993936841526|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2020|Definitivo|801.349795558475|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2021|Definitivo|831.053779079932|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2022|Definitivo|915.189861043995|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2023|Definitivo|960.314735346594|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2024|Provisional|1025.91917257334|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Construcción|Actividad económica|2025|Preliminar|1019.32943078712|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2005|Definitivo|267.681132019994|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2006|Definitivo|265.578756333851|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2007|Definitivo|368.266849862548|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2008|Definitivo|466.315704126004|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2009|Definitivo|600.528601580297|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2010|Definitivo|671.7796895079|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2011|Definitivo|730.941612553484|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2012|Definitivo|893.159756785747|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2013|Definitivo|1383.15726723071|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2014|Definitivo|1470.61281145592|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2015|Definitivo|1410.24348077524|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2016|Definitivo|1682.82226003003|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2017|Definitivo|1953.48369531797|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2018|Definitivo|1937.49204637756|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2019|Definitivo|1943.61786437977|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2020|Definitivo|1369.43567984567|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2021|Definitivo|1439.38242558049|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2022|Definitivo|1681.76205095305|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2023|Definitivo|1839.68543057435|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Construcción|Actividad económica|2024|Provisional|1979.55501328137|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
